Date,Month,Year,Channel,Campaign_Name,Ad_Spend,Operational_Cost,Impressions,Clicks,Leads_Generated,Customers_Acquired,Total_Cost,Revenue_Generated,AOV,Conversion_Rate,Cost_Per_Acquisition,Month Name
8/5/2023,8,2023,LinkedIn Ads,Holiday Sales,3688.77,105,24331,17082,946,123,3793.77,6526.52,53.06,0.13,30.84,August
12/31/2023,12,2023,Google Search,Discount Week,2623.17,67.24,24004,5145,4028,33,2690.41,3438.39,104.19,0.0082,81.53,December
10/23/2021,10,2021,Referral,Summer Promo,890.68,479.23,239441,13859,2301,1,1369.91,8829.8,8829.8,0.0004,1369.91,October
10/3/2020,10,2020,TikTok,Brand Awareness,509.42,307.69,382387,10979,944,204,817.11,9155.04,44.88,0.2161,4.01,October
9/29/2024,9,2024,Referral,Black Friday Push,193.73,369.76,404708,14892,1615,6,563.49,518.94,86.49,0.0037,93.92,September
5/24/2024,5,2024,TikTok,Brand Awareness,912.17,171.37,449013,17443,1730,297,1083.54,2517.49,8.48,0.1717,3.65,May
3/6/2024,3,2024,TikTok,Black Friday Push,4465.19,208.71,190167,1600,989,439,4673.9,3861.54,8.8,0.4439,10.65,March
9/15/2021,9,2021,TikTok,Brand Awareness,1283.53,133.72,407965,9045,1592,5,1417.25,2449.03,489.81,0.0031,283.45,September
5/30/2021,5,2021,Email,Lead Gen Burst,1835.93,66.54,326361,15216,4026,443,1902.47,6962.22,15.72,0.11,4.29,May
10/5/2023,10,2023,TikTok,Reactivation Campaign,616.19,105.94,90044,7542,1341,80,722.13,19299.53,241.24,0.0597,9.03,October
4/22/2022,4,2022,TikTok,Black Friday Push,1189.57,402.81,272189,12551,3142,274,1592.38,10282.61,37.53,0.0872,5.81,April
1/9/2024,1,2024,Google Search,Brand Awareness,2644.2,345.22,283260,15617,666,177,2989.42,12625.61,71.33,0.2658,16.89,January
12/15/2020,12,2020,Facebook Ads,Summer Promo,3077.99,282.53,19667,19835,37,338,3360.52,7256.45,21.47,9.1351,9.94,December
